calorien,dichtheid,gedronken,is_belgisch,is_speciaal,pct_alcohol,pct_eiwitten,pct_gist,pct_hop,recensie,suiker,water_kw,zuur,beoordeling
237.0,1.0004,69.0,0.0,1.0,7.3,9.2,0.78,4.0,2.9,19.5,0.48,0.29,7.0
88.0,0.9974,18.0,0.0,0.0,7.2,9.5,1.52,12.0,6.3,2.5,0.55,0.04,6.0
115.0,0.9978,42.0,0.0,1.0,6.1,9.0,0.88,7.2,3.3,15.0,0.51,0.58,6.0
121.0,0.9933,17.0,0.0,1.0,6.6,9.2,0.68,6.0,3.2,1.2,0.36,0.24,6.0
89.0,0.9984,28.0,1.0,0.0,10.0,10.0,1.9,8.6,3.9,2.7,0.68,0.33,6.0
9.0,0.9963,6.0,1.0,0.0,10.2,10.4,1.62,6.6,2.9,1.9,0.48,0.46,7.0
117.0,0.9934,40.0,0.0,1.0,6.9,9.5,0.72,3.6,4.3,1.3,0.95,0.36,8.0
77.0,0.9938,15.0,1.0,1.0,6.8,10.2,0.8,11.4,4.7,2.2,0.74,0.29,6.0
104.0,0.99,30.0,0.0,1.0,6.0,12.4,0.78,3.8,4.7,1.4,0.41,0.26,7.0
230.0,0.995,61.0,0.0,1.0,6.1,8.9,0.82,5.4,3.1,6.7,0.4,0.44,6.0
189.0,0.9976,70.0,0.0,1.0,7.2,8.6,0.82,8.0,2.8,10.8,0.49,0.62,5.0
15.0,0.9958,4.0,1.0,0.0,9.1,11.2,1.28,7.4,4.5,2.1,0.8,0.32,7.0
158.0,0.9991,33.0,1.0,1.0,6.2,8.8,1.38,7.0,3.3,18.1,0.5,0.2,7.0
115.0,0.994,21.0,1.0,1.0,7.6,10.0,0.76,5.6,3.4,1.2,0.67,0.39,7.0
102.0,0.9978,17.0,1.0,0.0,7.5,10.5,1.42,10.0,4.9,6.1,0.8,0.36,6.0
125.0,0.9915,33.0,0.0,1.0,6.4,10.4,0.68,3.4,2.4,2.8,0.49,0.3,7.0
111.0,0.9928,16.0,1.0,1.0,7.2,10.8,0.84,3.4,2.1,6.4,0.4,0.34,7.0
118.0,0.9984,33.0,1.0,1.0,6.6,9.0,1.02,4.6,2.5,14.9,0.54,0.3,7.0
170.0,0.9972,57.0,0.0,1.0,5.9,9.4,1.08,4.6,4.3,12.9,0.39,0.3,6.0
43.0,0.9944,17.0,0.0,0.0,8.3,12.5,1.56,6.2,4.6,2.4,0.77,0.39,8.0
35.0,1.0006,12.0,1.0,0.0,13.2,9.0,1.42,9.2,2.9,2.2,0.56,0.52,7.0
101.0,0.994,9.0,1.0,1.0,8.4,11.1,0.94,3.8,2.6,1.6,0.65,0.42,5.0
92.0,0.9989,30.0,0.0,0.0,7.5,9.2,1.96,15.4,3.7,8.1,0.58,0.2,6.0
121.0,0.992,36.0,0.0,1.0,8.2,10.7,0.54,4.6,3.1,1.2,0.38,0.4,7.0
130.0,0.991,18.0,1.0,1.0,6.8,11.2,0.64,5.8,2.6,1.8,0.62,0.32,7.0
117.0,0.993,36.0,0.0,1.0,6.2,9.7,0.56,3.6,5.8,1.5,0.54,0.38,7.0
125.0,0.9907,30.0,0.0,1.0,8.0,12.5,0.6,4.6,4.0,1.5,0.47,0.46,7.0
221.0,0.9969,22.0,1.0,1.0,7.7,9.2,0.96,8.4,2.6,9.2,0.61,0.31,7.0
103.0,0.9903,52.0,0.0,1.0,5.6,11.2,0.8,3.8,6.0,0.9,0.39,0.27,6.0
56.0,0.9968,16.0,1.0,0.0,8.1,9.3,7.36,11.2,3.0,1.7,1.28,0.28,6.0
202.0,0.9961,54.0,1.0,1.0,6.7,9.3,1.06,5.4,3.9,8.0,0.43,0.25,6.0
93.0,0.9914,22.0,0.0,1.0,7.6,12.5,0.7,7.8,2.8,3.6,0.6,0.32,8.0
115.0,0.9917,21.0,0.0,1.0,6.4,10.2,0.88,3.0,2.9,1.8,0.38,0.29,6.0
217.0,0.9985,46.0,1.0,1.0,7.5,8.8,0.98,4.8,2.8,13.0,0.53,0.31,6.0
117.0,0.9941,17.0,1.0,1.0,7.2,10.1,0.72,4.8,5.0,3.0,0.68,0.29,7.0
59.0,0.9923,10.0,0.0,1.0,8.2,10.4,0.56,7.4,1.9,1.7,0.48,0.27,6.0
15.0,0.9951,9.0,1.0,0.0,7.3,11.0,1.86,11.0,4.9,1.8,0.58,0.01,8.0
176.0,0.9947,45.0,1.0,1.0,6.7,10.1,0.96,4.6,3.0,8.1,0.52,0.33,7.0
187.0,1.0002,42.0,1.0,1.0,7.4,9.1,1.24,7.0,4.3,17.95,0.64,0.31,6.0
104.0,0.9949,22.0,1.0,1.0,5.5,9.0,0.58,2.8,4.8,4.6,0.44,0.27,6.0
191.0,0.9952,21.0,0.0,1.0,6.4,9.6,1.68,5.4,6.0,2.0,0.63,0.19,5.0
149.0,0.9934,25.0,0.0,1.0,6.5,10.0,1.02,7.8,4.0,5.4,0.35,0.23,6.0
229.0,0.9978,44.0,1.0,1.0,7.9,10.5,1.44,7.0,2.4,15.6,0.59,0.24,7.0
41.0,0.9942,7.0,1.0,1.0,7.2,11.7,0.96,6.8,3.6,12.6,0.4,0.34,6.0
101.0,0.9897,41.0,0.0,1.0,6.0,13.1,0.8,6.2,4.0,4.8,0.56,0.38,7.0
171.0,0.9977,33.0,0.0,1.0,6.2,8.7,1.18,6.8,3.3,12.1,0.56,0.25,7.0
48.0,0.9952,32.0,0.0,0.0,6.6,12.3,1.18,16.8,6.2,2.3,0.56,0.03,8.0
169.0,0.9927,23.0,0.0,1.0,6.9,12.2,0.72,10.4,4.2,7.9,0.47,0.54,7.0
117.0,0.9982,31.0,1.0,1.0,7.7,9.2,0.8,6.8,4.3,11.0,0.29,0.28,7.0
67.0,0.9911,20.0,0.0,1.0,5.6,9.9,0.86,3.5,4.3,0.8,0.48,0.29,7.0
102.0,0.9908,29.0,1.0,1.0,7.2,12.3,0.66,4.6,4.2,2.3,0.54,0.39,8.0
183.0,0.9974,79.5,0.0,1.0,6.8,10.2,0.88,3.0,4.0,12.9,0.78,0.41,7.0
113.0,0.9986,41.0,1.0,1.0,5.7,8.9,0.88,4.4,3.9,16.0,0.46,0.2,7.0
26.0,0.9945,15.0,0.0,0.0,6.0,9.5,1.14,10.0,5.0,1.4,0.45,0.0,6.0
148.0,0.996,36.0,0.0,1.0,6.9,9.3,1.06,8.0,3.4,8.9,0.5,0.37,6.0
141.0,0.9934,49.0,0.0,1.0,6.6,10.2,0.98,3.6,5.5,1.5,0.85,0.35,8.0
20.0,0.9968,6.0,1.0,0.0,10.6,11.1,1.74,7.2,3.3,2.3,0.72,0.57,8.0
62.0,0.997,8.0,0.0,0.0,6.7,9.3,1.58,12.4,6.2,1.9,0.58,0.21,7.0
8.0,0.9951,4.0,0.0,0.0,7.5,11.0,1.0,5.4,5.3,2.3,0.64,0.34,8.0
132.0,0.9907,33.0,0.0,1.0,7.1,11.7,0.46,3.4,3.0,1.3,0.56,0.43,7.0
197.0,1.0004,56.0,1.0,1.0,6.5,9.8,1.02,5.2,6.0,16.3,0.42,0.34,6.0
122.0,0.9913,38.0,1.0,1.0,5.8,11.2,0.62,7.7,3.7,3.7,0.63,0.25,7.0
91.0,0.9906,16.0,1.0,1.0,6.3,11.8,0.66,4.6,4.3,1.8,0.4,0.3,7.0
182.0,0.9992,59.0,1.0,1.0,7.2,9.6,0.94,5.8,2.9,18.15,0.52,0.53,6.0
143.0,0.9953,60.0,0.0,1.0,6.3,10.8,0.92,4.0,4.2,12.7,0.35,0.26,7.0
97.0,0.9942,6.0,0.0,1.0,6.2,9.3,1.08,6.4,3.4,4.8,0.5,0.12,6.0
172.0,0.9911,60.0,1.0,1.0,6.0,10.6,0.84,7.8,2.6,1.2,0.52,0.13,6.0
124.0,0.9943,26.0,0.0,1.0,6.9,9.3,0.82,6.0,3.6,3.3,0.5,0.25,7.0
107.0,0.9912,35.0,1.0,1.0,7.5,11.3,0.92,4.2,3.3,1.5,0.45,0.29,7.0
139.0,0.9952,52.0,0.0,1.0,6.9,10.4,0.84,5.6,2.4,12.2,0.56,0.28,7.0
102.0,0.9908,29.0,1.0,1.0,7.2,12.3,0.66,4.6,4.2,2.3,0.54,0.39,8.0
17.0,1.0002,10.0,1.0,0.0,10.9,11.7,2.36,10.6,2.7,4.6,0.56,0.49,7.0
108.0,0.9947,23.0,0.0,1.0,8.5,10.5,0.96,3.4,1.2,8.8,0.34,0.49,5.0
59.0,0.9971,21.0,1.0,0.0,7.9,10.1,1.92,5.8,4.6,2.2,0.67,0.49,7.0
111.0,0.9964,14.0,0.0,0.0,8.4,9.8,1.7,12.0,3.3,2.2,0.66,0.1,6.0
159.0,0.9949,48.0,1.0,1.0,8.1,10.9,1.44,5.2,5.0,1.9,0.7,0.37,7.0
19.0,0.9963,11.0,1.0,0.0,10.0,11.6,1.54,8.8,4.0,2.7,0.63,0.49,8.0
193.0,0.9938,47.0,1.0,1.0,7.0,11.4,0.94,5.4,4.0,6.8,0.39,0.32,7.0
77.0,0.9966,15.0,1.0,0.0,7.1,9.3,2.0,14.7,4.3,1.9,0.64,0.16,6.0
256.0,1.0001,35.0,0.0,1.0,8.3,8.6,1.04,7.2,1.6,15.0,0.64,0.57,6.0
128.0,0.9946,49.0,1.0,1.0,5.7,10.5,0.7,3.0,2.4,11.4,0.34,0.47,9.0
73.0,0.989,21.0,0.0,1.0,5.6,12.9,0.88,2.4,3.5,2.9,0.32,0.33,9.0
141.0,0.9934,43.0,0.0,1.0,7.4,10.2,0.98,4.6,5.4,1.4,0.54,0.25,8.0
169.0,1.0004,44.0,0.0,1.0,6.7,9.8,1.08,5.0,6.1,19.4,0.45,0.74,7.0
221.0,0.9954,37.0,0.0,1.0,7.0,10.4,0.9,4.2,4.1,8.6,0.54,0.28,7.0
155.0,0.9924,45.0,1.0,1.0,6.3,10.2,0.86,3.6,3.6,1.5,0.48,0.22,6.0
57.0,0.9921,17.0,1.0,1.0,8.5,10.6,1.52,3.2,3.3,1.0,0.46,0.33,7.0
21.0,0.9955,10.0,0.0,0.0,8.9,11.9,1.5,2.4,5.3,1.8,0.76,0.45,8.0
180.0,0.9988,26.0,1.0,1.0,7.5,9.1,1.0,4.8,2.6,13.1,0.53,0.31,7.0
27.0,0.9934,5.0,0.0,0.0,5.3,12.5,1.08,11.4,6.6,1.7,0.84,0.01,8.0
10.0,0.9964,3.0,1.0,0.0,7.0,9.7,2.28,13.8,4.9,1.9,0.6,0.0,7.0
31.0,0.9964,22.0,0.0,0.0,7.5,10.0,1.84,14.2,5.1,1.6,0.58,0.0,7.0
35.0,0.9997,13.0,0.0,0.0,12.8,10.4,1.76,16.8,2.9,2.4,0.6,0.63,7.0
192.0,0.9955,35.0,0.0,1.0,6.4,9.0,0.92,6.0,2.9,7.8,0.37,0.38,6.0
31.0,0.9984,6.0,1.0,0.0,9.4,10.1,1.54,13.7,3.6,2.7,0.7,0.11,7.0
132.0,0.995,31.0,0.0,1.0,7.9,10.9,1.16,3.6,4.1,5.9,0.52,0.36,7.0
152.0,0.9961,55.0,1.0,1.0,5.8,9.4,0.88,5.2,4.6,9.2,0.38,0.24,6.0
158.0,0.9955,37.0,1.0,1.0,7.8,11.3,0.66,8.6,3.3,13.0,0.35,0.49,7.0
107.0,0.9912,26.0,1.0,1.0,6.5,11.6,0.76,5.6,4.7,2.7,0.41,0.29,8.0
118.0,0.9945,38.0,1.0,1.0,6.4,10.7,0.76,3.2,3.6,8.75,0.41,0.32,6.0
86.0,0.99,19.0,0.0,1.0,6.6,12.5,0.46,4.8,4.1,2.0,0.45,0.29,7.0
180.0,0.9958,51.0,1.0,1.0,6.9,8.9,0.92,6.4,3.2,8.1,0.45,0.15,6.0
146.0,0.9943,35.0,1.0,1.0,6.3,10.5,0.96,7.4,2.9,6.3,1.01,0.51,7.0
28.0,0.9936,14.0,1.0,0.0,5.9,12.4,1.12,7.9,7.0,2.4,0.67,0.13,7.0
148.0,0.9912,43.0,0.0,1.0,6.5,11.5,0.8,3.6,4.7,1.6,0.59,0.34,9.0
126.0,0.9923,24.0,0.0,1.0,7.2,10.8,1.04,3.4,3.6,1.6,0.49,0.41,6.0
138.0,0.9911,35.0,0.0,1.0,6.5,11.5,0.58,3.6,5.0,1.4,0.6,0.33,8.0
161.0,0.9926,41.0,1.0,1.0,6.3,10.5,0.96,5.0,3.4,3.3,0.5,0.22,7.0
154.0,0.9929,61.0,0.0,1.0,6.1,9.8,1.0,5.2,2.8,2.2,0.6,0.51,7.0
124.0,0.9903,27.0,0.0,1.0,6.4,12.6,0.8,5.2,3.9,6.4,0.49,0.24,8.0
35.0,0.9972,13.0,1.0,0.0,8.1,9.0,1.6,10.9,4.5,1.9,0.59,0.18,7.0
148.0,0.9928,36.0,1.0,1.0,6.2,10.4,0.74,6.2,3.8,4.8,0.41,0.26,7.0
42.0,0.9963,9.0,1.0,0.0,8.7,9.4,1.28,15.3,2.9,2.3,0.55,0.22,6.0
99.0,0.9903,29.0,1.0,1.0,6.6,12.3,0.68,6.8,2.9,3.3,0.4,0.24,8.0
159.0,0.9946,36.0,1.0,1.0,6.6,9.9,0.82,6.0,3.8,4.6,0.45,0.74,6.0
124.0,0.9898,38.0,0.0,1.0,6.1,12.4,0.72,6.4,4.4,1.5,0.42,0.24,8.0
79.0,0.99,29.0,1.0,1.0,6.8,12.4,0.6,7.4,4.0,4.0,0.46,0.28,8.0
161.0,0.9921,53.0,1.0,1.0,6.6,10.2,0.82,3.6,3.2,1.7,0.45,0.28,7.0
53.0,1.0004,20.0,1.0,0.0,9.7,9.4,1.74,11.0,3.3,2.9,0.61,0.17,6.0
197.0,0.992,72.0,0.0,1.0,5.8,10.9,0.88,12.0,6.5,1.3,0.43,0.0,6.0
146.0,0.9911,49.0,1.0,1.0,7.6,11.6,0.74,4.8,2.6,3.8,0.37,0.44,7.0
142.0,0.9889,38.0,0.0,1.0,5.9,12.9,0.6,6.0,5.3,2.0,0.41,0.3,8.0
22.0,0.9976,6.0,1.0,0.0,10.5,10.8,1.54,4.8,3.8,1.8,1.05,0.42,8.0
104.0,0.9917,45.0,1.0,1.0,5.9,10.6,0.94,7.2,4.7,1.3,0.51,0.41,7.0
187.0,0.9974,43.0,1.0,1.0,7.2,9.4,2.16,6.8,1.9,10.4,0.57,0.28,6.0
186.0,0.9921,28.0,1.0,1.0,6.4,10.8,1.06,5.6,4.6,1.3,0.45,0.36,6.0
116.0,0.9954,33.0,1.0,1.0,6.9,10.4,0.76,6.2,2.5,12.7,0.65,0.33,7.0
99.0,0.9937,17.0,1.0,0.0,5.6,13.0,0.98,10.0,7.1,2.3,0.63,0.09,6.0
116.0,0.9895,39.0,0.0,1.0,6.5,12.5,0.58,3.8,3.8,1.6,0.68,0.34,7.0
143.0,0.9907,38.0,0.0,1.0,7.6,11.4,0.8,3.8,1.6,1.1,0.42,0.41,6.0
168.0,0.9921,69.0,0.0,1.0,4.9,10.47,0.72,6.7,5.8,1.3,0.46,0.14,6.0
193.0,0.9913,29.0,0.0,1.0,7.4,12.5,0.64,5.2,2.9,3.7,0.67,0.32,7.0
9.0,0.9948,5.0,0.0,0.0,7.6,10.9,2.74,31.6,6.0,2.1,0.4,0.0,4.0
26.0,1.0006,10.0,0.0,0.0,10.0,9.7,1.96,5.8,5.9,2.9,0.91,0.4,6.0
28.0,0.9976,18.0,1.0,0.0,7.3,9.4,1.6,14.7,5.3,2.2,0.6,0.0,6.0
34.0,0.9979,7.0,0.0,0.0,8.3,10.5,1.58,8.6,5.0,3.4,0.61,0.3,6.0
87.0,0.9924,25.0,0.0,1.0,6.8,10.3,0.8,5.6,4.0,1.6,0.66,0.36,7.0
20.0,0.9996,7.0,0.0,0.0,11.9,10.4,2.42,7.6,4.0,2.0,0.76,0.51,7.0
200.0,0.9986,35.0,0.0,1.0,7.3,8.9,1.0,5.0,2.5,13.1,0.46,0.36,8.0
51.0,0.9968,16.0,1.0,0.0,7.1,9.5,1.5,13.6,5.1,1.9,0.52,0.07,6.0
115.0,0.9894,35.0,0.0,1.0,7.1,13.5,0.72,7.2,3.6,2.4,0.44,0.28,8.0
107.0,0.9938,41.0,1.0,1.0,7.3,10.5,1.02,3.8,6.3,1.4,0.66,0.25,8.0
24.0,1.0001,10.0,0.0,0.0,15.0,9.2,1.5,4.2,2.7,2.2,0.84,0.44,8.0
141.0,0.9992,53.0,0.0,1.0,7.9,9.2,0.76,4.4,2.4,14.2,0.46,0.45,7.0
96.0,0.994,15.0,0.0,1.0,6.9,9.5,1.02,6.4,3.9,1.4,0.38,0.16,5.0
76.0,0.9902,17.0,0.0,1.0,7.0,12.3,0.42,5.0,4.2,2.1,0.45,0.33,7.0
87.0,0.9936,27.0,1.0,1.0,7.0,11.4,0.56,7.0,5.3,6.5,0.42,0.3,8.0
22.0,0.9998,5.0,1.0,0.0,10.4,11.2,1.68,6.6,4.2,2.8,0.74,0.63,8.0
77.0,0.9975,5.0,0.0,0.0,8.2,9.1,1.9,12.8,3.2,2.0,0.62,0.27,7.0
147.0,0.9922,43.0,1.0,1.0,6.4,11.0,0.78,4.6,3.6,4.6,0.4,0.35,8.0
135.0,0.9924,45.0,1.0,1.0,6.1,10.2,1.12,3.4,3.7,1.5,0.43,0.27,7.0
12.0,0.995,6.0,1.0,0.0,7.5,11.5,1.24,8.6,5.6,2.2,0.72,0.3,8.0
119.0,0.9982,31.0,0.0,1.0,7.6,9.3,0.78,6.0,4.3,10.6,0.3,0.27,7.0
28.0,0.9978,10.0,0.0,0.0,10.2,10.4,1.5,4.8,3.3,2.4,0.61,0.49,6.0
177.0,0.9908,30.0,1.0,1.0,7.3,11.9,0.68,5.0,4.1,2.1,0.4,0.36,9.0
108.0,0.9962,17.0,0.0,0.0,7.8,9.5,1.62,11.2,4.7,2.0,0.54,0.19,6.0
99.0,0.9927,27.0,0.0,1.0,7.4,9.8,0.82,4.2,3.6,1.2,0.33,0.27,7.0
120.0,0.9933,16.0,0.0,1.0,6.0,10.6,0.74,5.6,3.4,1.9,0.69,0.35,6.0
111.0,0.99,38.0,1.0,1.0,6.8,12.9,0.8,3.4,4.0,2.0,0.45,0.34,7.0
127.0,0.992,43.0,1.0,1.0,5.8,9.3,0.74,3.0,4.0,0.8,0.51,0.28,6.0
135.0,0.9904,31.0,0.0,1.0,6.9,12.2,0.6,9.6,3.3,3.5,0.38,0.36,8.0
58.0,0.9918,23.0,0.0,1.0,8.5,10.5,0.52,3.8,1.4,1.1,0.5,0.48,7.0
118.0,0.9918,23.0,1.0,1.0,8.1,13.3,0.62,8.0,2.6,7.9,0.46,0.32,8.0
15.0,0.9973,7.0,1.0,0.0,11.1,10.1,1.36,3.6,3.9,1.5,0.64,0.48,7.0
158.0,0.992,52.0,0.0,1.0,5.6,10.7,0.86,5.6,4.9,3.9,0.44,0.27,8.0
17.0,0.9968,5.0,1.0,0.0,10.1,10.6,1.7,7.4,3.5,2.4,0.65,0.34,8.0
189.0,0.9986,35.0,1.0,1.0,7.1,9.1,1.34,5.2,2.7,14.4,0.53,0.34,8.0
213.0,0.9988,37.0,0.0,1.0,8.0,9.3,4.22,11.0,2.1,12.6,0.56,0.42,6.0
28.0,0.9944,15.0,0.0,0.0,5.2,12.5,1.6,12.9,8.2,2.15,0.61,0.0,7.0
109.0,0.9912,42.0,1.0,1.0,7.0,11.6,0.72,5.8,4.6,1.4,0.62,0.35,7.0
186.0,0.997,53.0,1.0,1.0,8.0,9.5,0.88,4.6,2.9,9.2,0.56,0.35,8.0
145.0,0.9944,42.0,0.0,1.0,5.8,9.8,0.8,5.4,3.3,7.3,0.48,0.2,6.0
207.0,1.0012,67.0,1.0,1.0,6.1,9.1,1.4,7.2,5.2,19.35,0.53,0.41,6.0
49.0,0.9934,14.0,0.0,1.0,8.8,11.1,0.44,5.6,2.2,6.0,0.33,0.45,8.0
126.0,0.9951,23.0,0.0,1.0,6.0,9.0,1.2,6.8,4.1,5.4,0.44,0.24,8.0
71.0,0.9891,14.0,1.0,1.0,6.7,13.0,0.64,3.8,4.6,1.0,0.38,0.39,8.0
12.0,0.9952,6.0,1.0,0.0,8.6,11.7,1.36,8.4,4.9,1.8,0.69,0.39,9.0
147.0,0.9974,10.0,0.0,1.0,6.9,9.5,0.96,8.8,4.7,8.5,0.46,0.42,7.0
149.0,0.9954,51.0,0.0,1.0,6.8,10.4,1.04,5.6,2.3,11.9,0.58,0.29,7.0
27.0,0.9974,11.0,1.0,0.0,8.3,9.4,1.6,5.2,3.8,2.0,0.8,0.42,7.0
97.0,0.9882,29.0,1.0,1.0,5.6,13.05,0.48,4.4,3.7,1.2,0.46,0.32,8.0
88.0,0.9946,11.5,0.0,1.0,8.0,9.5,1.0,6.4,4.0,1.2,0.37,0.26,5.0
57.0,0.9969,14.0,0.0,0.0,7.6,10.3,1.72,12.9,5.0,1.9,0.46,0.03,6.0
149.0,0.9979,29.0,1.0,1.0,7.0,9.0,1.02,3.0,1.9,14.7,0.39,0.28,8.0
85.0,0.9941,15.0,1.0,1.0,8.0,11.2,0.72,5.0,2.1,9.7,0.36,0.27,7.0
121.0,0.9981,35.0,1.0,0.0,7.3,9.4,1.4,11.8,5.0,7.2,0.49,0.26,6.0
140.0,0.9914,36.0,0.0,1.0,7.8,11.2,1.0,5.4,2.9,1.2,0.45,0.35,6.0
70.0,0.9935,8.0,1.0,1.0,8.0,12.2,0.68,6.0,2.6,11.0,0.41,0.36,7.0
94.0,0.9974,24.0,0.0,0.0,7.1,9.7,1.64,11.8,6.4,2.3,0.53,0.02,7.0
10.0,0.9964,3.0,1.0,0.0,9.4,12.2,1.88,7.9,4.3,4.6,0.64,0.46,8.0
72.0,0.9922,20.0,1.0,1.0,7.9,10.5,0.66,3.6,3.1,1.2,0.38,0.33,8.0
206.0,0.995,60.0,0.0,1.0,5.9,9.6,0.94,6.2,3.7,7.7,0.39,0.3,7.0
124.0,0.997,45.0,0.0,1.0,7.1,9.5,0.84,4.0,1.6,11.6,0.59,0.36,8.0
156.0,0.991,28.0,0.0,1.0,6.8,12.4,0.66,9.0,3.0,5.0,0.4,0.36,8.0
150.0,0.9933,41.0,1.0,1.0,6.2,10.5,0.76,4.2,6.0,1.7,0.71,0.27,8.0
68.0,0.9906,18.0,0.0,1.0,5.5,11.4,0.38,8.4,4.7,1.6,0.51,0.09,8.0
98.0,0.9907,20.0,0.0,1.0,7.1,11.4,1.06,5.6,3.3,1.5,0.5,0.31,6.0
12.0,0.9954,6.0,1.0,0.0,8.1,10.7,0.84,6.6,4.9,1.5,0.61,0.44,6.0
119.0,0.9962,25.0,1.0,1.0,7.5,10.5,0.72,6.6,3.3,11.1,0.34,0.32,7.0
26.0,0.9931,12.0,1.0,0.0,6.3,12.1,0.96,12.0,6.4,1.6,0.51,0.1,6.0
150.0,0.9952,47.0,1.0,1.0,7.7,9.2,1.2,2.4,5.0,1.4,0.42,0.32,7.0
133.0,0.9952,47.0,1.0,1.0,6.8,12.2,0.64,5.0,5.0,14.0,0.5,0.34,8.0
117.0,0.9889,27.0,0.0,1.0,5.2,13.0,0.54,6.2,6.5,2.4,0.45,0.2,8.0
106.0,0.9933,13.0,1.0,1.0,7.9,11.85,0.96,6.0,4.0,1.85,0.49,0.6,6.0
49.0,0.9958,19.0,1.0,0.0,6.9,9.5,1.7,10.0,4.9,1.5,0.78,0.04,6.0
180.0,0.9964,41.0,1.0,1.0,7.2,9.1,0.84,5.8,3.4,8.2,0.49,0.18,6.0
51.0,0.9961,12.0,0.0,0.0,9.5,11.1,1.76,7.4,4.4,2.0,0.58,0.52,7.0
162.0,0.9962,64.0,1.0,1.0,7.1,9.4,1.08,2.4,5.3,9.6,0.41,0.32,6.0
130.0,0.9918,20.0,0.0,1.0,7.6,11.1,0.94,4.2,3.3,2.5,0.48,0.49,6.0
48.0,0.9953,29.0,1.0,0.0,8.2,12.4,1.48,6.6,4.7,2.5,0.88,0.39,8.0
231.0,0.9966,77.0,0.0,1.0,6.6,9.5,0.98,5.0,4.0,11.3,0.52,0.42,7.0
135.0,0.9984,25.0,1.0,1.0,7.4,8.7,1.0,3.2,1.4,15.5,0.43,0.27,8.0
96.0,0.9938,23.0,1.0,1.0,7.6,11.0,0.36,5.4,2.8,9.2,0.29,0.3,7.0
21.0,0.9957,15.0,0.0,0.0,7.0,11.3,1.82,13.8,5.1,2.5,0.6,0.07,7.0
196.0,0.9956,60.0,0.0,1.0,6.6,9.4,0.88,5.6,3.3,8.2,0.48,0.42,6.0
21.0,0.9979,7.0,1.0,0.0,10.0,11.8,2.14,8.4,4.2,3.4,0.93,0.5,7.0
47.0,0.9991,10.0,1.0,0.0,8.9,10.5,1.74,8.0,5.1,5.6,0.77,0.32,8.0
151.0,0.992,27.0,0.0,1.0,6.4,12.2,1.16,6.0,3.9,5.0,0.49,0.27,7.0
167.0,0.9953,41.0,0.0,1.0,8.0,10.6,1.1,4.0,3.6,5.2,0.4,0.4,8.0
123.0,0.9971,31.0,0.0,1.0,6.5,9.3,1.06,6.2,2.9,13.0,0.5,0.61,7.0
149.0,0.9975,79.0,0.0,1.0,6.7,9.7,0.96,3.6,3.1,14.3,0.37,0.25,6.0
162.0,0.9951,32.0,0.0,1.0,7.3,10.4,2.42,3.4,3.5,8.1,0.38,0.24,9.0
142.0,0.9954,30.0,0.0,1.0,5.9,9.5,0.64,5.6,4.3,8.6,0.44,0.14,7.0
66.0,0.9937,16.0,1.0,1.0,7.1,11.5,0.76,6.4,4.0,11.0,0.4,0.32,4.0
10.0,0.9957,3.0,1.0,0.0,8.5,12.0,1.0,8.0,4.3,6.3,0.56,0.4,5.0
81.0,0.9969,13.0,0.0,0.0,8.0,9.5,1.5,14.3,4.0,2.3,0.54,0.22,7.0
57.0,0.994,7.0,0.0,1.0,5.7,10.6,0.4,5.2,5.2,10.4,0.37,0.25,6.0
200.0,0.999,54.0,0.0,1.0,7.2,9.5,0.9,5.6,2.8,16.7,0.49,0.54,7.0
15.0,0.9956,6.0,1.0,0.0,8.0,11.4,1.96,7.6,4.5,1.9,0.64,0.44,7.0
42.0,0.9971,10.0,0.0,0.0,7.8,9.5,2.3,10.0,3.6,2.2,0.62,0.09,6.0
117.0,0.9962,17.0,1.0,1.0,7.4,10.4,0.88,9.0,4.7,7.1,0.41,0.32,5.0
80.0,0.9902,29.0,1.0,0.0,5.0,13.6,0.92,8.0,6.0,4.3,0.66,0.5,7.0
118.0,0.9955,49.0,1.0,1.0,6.9,10.7,0.76,3.8,2.2,13.5,0.63,0.35,7.0
115.0,0.9929,34.0,0.0,1.0,6.9,10.8,0.84,4.4,2.6,6.4,0.51,0.43,7.0
79.0,0.9904,25.0,0.0,1.0,6.4,12.4,0.72,5.8,4.4,2.9,0.6,0.3,8.0
16.0,0.9948,6.0,1.0,0.0,8.9,12.5,1.04,8.6,4.9,1.9,0.7,0.45,7.0
111.0,0.9931,26.0,1.0,1.0,7.5,10.7,1.2,4.2,6.1,1.2,0.47,0.34,7.0
136.0,0.9899,48.0,0.0,1.0,6.9,12.6,0.68,4.2,4.1,1.8,0.41,0.33,8.0
143.0,0.9918,12.0,1.0,1.0,7.3,11.3,0.88,3.6,3.7,1.2,0.48,0.29,8.0
150.0,0.9954,23.0,0.0,1.0,6.6,9.6,1.22,7.4,3.3,6.5,0.45,0.47,7.0
160.0,0.9984,56.0,1.0,1.0,7.6,8.7,0.84,4.0,2.6,12.9,0.41,0.68,6.0
104.0,0.9922,16.0,1.0,1.0,7.0,10.8,0.86,3.6,3.6,1.5,0.5,0.37,6.0
189.0,0.9986,35.0,0.0,1.0,7.1,9.1,1.34,5.2,2.7,14.4,0.53,0.34,8.0
38.0,0.9963,17.0,0.0,0.0,7.9,11.7,1.56,13.0,4.8,2.5,0.74,0.01,8.0
